binomial_name,country,continent,group,year_last_seen,threat_NA,action_NA,red_list_category,threat,threathened,action,actioned
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,EPM,0,EA,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,LWP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,SM,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,LP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,RM,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,EA,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,LWP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,SM,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,LP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,RM,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,EA,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,LWP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,SM,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,LP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,RM,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,EA,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,LWP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,SM,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,LP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,RM,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,EA,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,LWP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,SM,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,LP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,RM,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,EA,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,LWP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,SM,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,LP,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,RM,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,P,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,P,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,P,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,P,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,P,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,EA,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,LWP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,SM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,LP,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,RM,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,AA,1,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,AA,1,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,AA,1,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,AA,1,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,AA,1,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,BRU,1,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,BRU,1,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,BRU,1,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,BRU,1,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,BRU,1,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,RCD,1,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,RCD,1,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,RCD,1,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,RCD,1,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,RCD,1,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,ISGD,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,ISGD,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,ISGD,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,ISGD,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,ISGD,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,EPM,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,EPM,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,EPM,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,EPM,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,EPM,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,CC,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,CC,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,CC,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,CC,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,CC,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,HID,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,HID,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,HID,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,HID,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,HID,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,P,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,P,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,P,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,P,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,P,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,TS,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,TS,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,TS,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,TS,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,TS,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,NSM,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,NSM,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,NSM,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,NSM,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,NSM,0,EA,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,GE,0,LWP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,GE,0,SM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,GE,0,LP,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,GE,0,RM,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,NA,1,Extinct,GE,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,BRU,1,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,BRU,1,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,BRU,1,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,BRU,1,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,BRU,1,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,RCD,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,RCD,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,RCD,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,RCD,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,RCD,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,ISGD,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,ISGD,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,ISGD,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,ISGD,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,ISGD,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,EPM,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,EPM,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,EPM,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,EPM,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,EPM,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,CC,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,CC,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,CC,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,CC,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,CC,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,HID,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,HID,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,HID,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,HID,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,HID,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,P,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,P,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,P,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,P,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,P,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,TS,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,TS,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,TS,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,TS,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,TS,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,NSM,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,NSM,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,NSM,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,NSM,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,NSM,0,EA,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,GE,0,LWP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,GE,0,SM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,GE,0,LP,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,GE,0,RM,0
Madhuca markleeana,Malaysia,Asia,Flowering Plant,1980-1999,NA,1,Extinct,GE,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,AA,1,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,AA,1,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,AA,1,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,AA,1,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,AA,1,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,1,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,1,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,1,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,1,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,1,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,TS,1,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,TS,1,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,TS,1,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,TS,1,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,TS,1,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,EA,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,LWP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,SM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,LP,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,RM,0
Magnolia dixonii,Ecuador,South America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,EA,0
Magnolia emarginata,Haiti,North America,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,LWP,0
Magnolia emarginata,Haiti,North America,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,SM,0
Magnolia emarginata,Haiti,North America,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,LP,0
Magnolia emarginata,Haiti,North America,Flowering Plant,1980-1999,NA,1,Extinct,AA,1,RM,0
